Date,Open,High,Low,Close,Adj Close,Volume
2016-03-03,0.278000,0.280000,0.255000,0.263000,0.263000,0
2016-03-04,0.273000,0.278000,0.265000,0.265000,0.265000,0
2016-03-06,null,null,null,null,null,null
2016-03-07,0.268000,0.270000,0.263000,0.265000,0.265000,0
2016-03-08,0.308000,0.308000,0.305000,0.305000,0.305000,0
2016-03-09,0.300000,0.303000,0.288000,0.288000,0.288000,0
2016-03-10,0.288000,0.303000,0.288000,0.303000,0.303000,0
2016-03-11,0.305000,0.308000,0.305000,0.308000,0.308000,0
2016-03-13,null,null,null,null,null,null
2016-03-14,0.310000,0.313000,0.308000,0.308000,0.308000,0
2016-03-15,0.325000,0.328000,0.325000,0.325000,0.325000,0
2016-03-16,0.325000,0.328000,0.278000,0.300000,0.300000,0
2016-03-17,0.273000,0.275000,0.268000,0.275000,0.275000,0
2016-03-18,0.265000,0.280000,0.265000,0.280000,0.280000,0
2016-03-20,null,null,null,null,null,null
2016-03-21,0.280000,0.288000,0.280000,0.288000,0.288000,0
2016-03-22,0.298000,0.298000,0.293000,0.295000,0.295000,0
2016-03-23,0.293000,0.293000,0.293000,0.293000,0.293000,0
2016-03-24,0.290000,0.290000,0.273000,0.275000,0.275000,0
2016-03-27,null,null,null,null,null,null
2016-03-28,0.278000,0.280000,0.255000,0.255000,0.255000,0
2016-03-29,0.278000,0.278000,0.223000,0.225000,0.225000,0
2016-03-30,0.210000,0.210000,0.185000,0.185000,0.185000,0
2016-03-31,0.168000,0.193000,0.150000,0.193000,0.193000,0
2016-04-01,0.193000,0.223000,0.193000,0.218000,0.218000,0
2016-04-03,null,null,null,null,null,null
2016-04-04,0.213000,0.213000,0.183000,0.183000,0.183000,0
2016-04-05,0.213000,0.218000,0.210000,0.218000,0.218000,0
2016-04-06,0.220000,0.223000,0.215000,0.220000,0.220000,0
2016-04-07,0.213000,0.220000,0.213000,0.220000,0.220000,0
2016-04-08,0.220000,0.220000,0.215000,0.218000,0.218000,0
2016-04-10,null,null,null,null,null,null
2016-04-11,0.218000,0.223000,0.210000,0.210000,0.210000,0
2016-04-12,0.225000,0.230000,0.225000,0.230000,0.230000,0
2016-04-13,0.230000,0.230000,0.220000,0.223000,0.223000,0
2016-04-14,0.220000,0.220000,0.215000,0.215000,0.215000,0
2016-04-15,0.215000,0.215000,0.208000,0.210000,0.210000,0
2016-04-17,null,null,null,null,null,null
2016-04-18,0.210000,0.210000,0.198000,0.198000,0.198000,0
2016-04-19,0.215000,0.215000,0.215000,0.215000,0.215000,0
2016-04-20,0.215000,0.220000,0.215000,0.218000,0.218000,0
2016-04-21,0.223000,0.225000,0.223000,0.225000,0.225000,0
2016-04-22,0.225000,0.225000,0.223000,0.225000,0.225000,0
2016-04-24,null,null,null,null,null,null
2016-04-25,0.223000,0.243000,0.223000,0.238000,0.238000,0
2016-04-26,0.245000,0.248000,0.243000,0.245000,0.245000,0
2016-04-27,0.245000,0.245000,0.240000,0.245000,0.245000,0
2016-04-28,0.228000,0.228000,0.210000,0.210000,0.210000,0
2016-04-29,0.193000,0.195000,0.190000,0.193000,0.193000,0
2016-05-01,null,null,null,null,null,null
2016-05-02,0.193000,0.193000,0.183000,0.185000,0.185000,0
2016-05-03,0.205000,0.205000,0.203000,0.203000,0.203000,0
2016-05-04,0.203000,0.203000,0.195000,0.198000,0.198000,0
2016-05-05,0.185000,0.188000,0.180000,0.183000,0.183000,0
2016-05-06,0.188000,0.188000,0.180000,0.180000,0.180000,0
2016-05-08,null,null,null,null,null,null
2016-05-09,0.185000,0.203000,0.185000,0.203000,0.203000,0
2016-05-10,0.235000,0.243000,0.235000,0.243000,0.243000,0
2016-05-11,0.245000,0.248000,0.240000,0.248000,0.248000,0
2016-05-12,0.250000,0.263000,0.248000,0.258000,0.258000,0
2016-05-13,0.258000,0.263000,0.258000,0.258000,0.258000,0
2016-05-15,null,null,null,null,null,null
2016-05-16,0.260000,0.265000,0.255000,0.258000,0.258000,0
2016-05-17,0.268000,0.273000,0.263000,0.268000,0.268000,0
2016-05-18,0.270000,0.270000,0.248000,0.270000,0.270000,0
2016-05-19,0.285000,0.293000,0.285000,0.290000,0.290000,0
2016-05-20,0.290000,0.305000,0.288000,0.298000,0.298000,0
2016-05-22,null,null,null,null,null,null
2016-05-23,0.308000,0.315000,0.305000,0.313000,0.313000,0
2016-05-24,0.345000,0.348000,0.343000,0.343000,0.343000,0
2016-05-25,0.345000,0.345000,0.315000,0.315000,0.315000,0
2016-05-26,0.275000,0.280000,0.273000,0.275000,0.275000,0
2016-05-27,0.285000,0.298000,0.280000,0.298000,0.298000,0
2016-05-29,null,null,null,null,null,null
2016-05-31,0.303000,0.303000,0.283000,0.283000,0.283000,0
2016-06-01,0.330000,0.333000,0.295000,0.295000,0.295000,0
2016-06-02,0.280000,0.283000,0.265000,0.270000,0.270000,0
2016-06-03,0.268000,0.270000,0.255000,0.270000,0.270000,0
2016-06-05,null,null,null,null,null,null
2016-06-06,0.270000,0.270000,0.250000,0.250000,0.250000,0
2016-06-07,0.268000,0.270000,0.260000,0.265000,0.265000,0
2016-06-08,0.268000,0.270000,0.230000,0.235000,0.235000,0
2016-06-09,0.228000,0.240000,0.228000,0.240000,0.240000,0
2016-06-10,0.245000,0.245000,0.240000,0.240000,0.240000,0
2016-06-12,null,null,null,null,null,null
2016-06-13,0.235000,0.245000,0.235000,0.245000,0.245000,0
2016-06-14,0.260000,0.263000,0.260000,0.263000,0.263000,0
2016-06-15,0.263000,0.263000,0.255000,0.255000,0.255000,0
2016-06-16,0.243000,0.245000,0.228000,0.245000,0.245000,0
2016-06-17,0.245000,0.248000,0.245000,0.248000,0.248000,0
2016-06-19,null,null,null,null,null,null
2016-06-20,0.253000,0.253000,0.248000,0.248000,0.248000,0
2016-06-21,0.265000,0.273000,0.265000,0.265000,0.265000,0
2016-06-22,0.268000,0.268000,0.265000,0.268000,0.268000,0
2016-06-23,0.263000,0.275000,0.263000,0.275000,0.275000,0
2016-06-24,0.228000,0.253000,0.228000,0.238000,0.238000,0
2016-06-26,null,null,null,null,null,null
2016-06-27,0.228000,0.235000,0.225000,0.235000,0.235000,0
2016-06-28,0.258000,0.260000,0.255000,0.260000,0.260000,0
2016-06-29,0.253000,0.258000,0.248000,0.255000,0.255000,0
2016-06-30,0.245000,0.248000,0.238000,0.248000,0.248000,0
2016-07-01,0.243000,0.245000,0.243000,0.243000,0.243000,0
2016-07-03,null,null,null,null,null,null
2016-07-05,0.240000,0.240000,0.238000,0.238000,0.238000,0
2016-07-06,0.260000,0.263000,0.260000,0.263000,0.263000,0
2016-07-07,0.263000,0.273000,0.260000,0.270000,0.270000,0
2016-07-08,0.273000,0.273000,0.265000,0.273000,0.273000,0
2016-07-10,null,null,null,null,null,null
2016-07-11,0.273000,0.283000,0.270000,0.275000,0.275000,0
2016-07-12,0.295000,0.298000,0.295000,0.295000,0.295000,0
2016-07-13,0.293000,0.298000,0.290000,0.298000,0.298000,0
2016-07-14,0.298000,0.308000,0.295000,0.303000,0.303000,0
2016-07-15,0.295000,0.298000,0.293000,0.298000,0.298000,0
2016-07-17,null,null,null,null,null,null
2016-07-18,0.298000,0.298000,0.288000,0.288000,0.288000,0
2016-07-19,0.313000,0.315000,0.310000,0.310000,0.310000,0
2016-07-20,0.310000,0.315000,0.310000,0.315000,0.315000,0
2016-07-21,0.308000,0.308000,0.303000,0.303000,0.303000,0
2016-07-22,0.303000,0.305000,0.303000,0.303000,0.303000,0
2016-07-24,null,null,null,null,null,null
2016-07-25,0.303000,0.303000,0.298000,0.298000,0.298000,0
2016-07-26,0.313000,0.315000,0.308000,0.308000,0.308000,0
2016-07-27,0.305000,0.308000,0.275000,0.283000,0.283000,0
2016-07-28,0.270000,0.270000,0.220000,0.220000,0.220000,0
2016-07-29,0.220000,0.240000,0.215000,0.240000,0.240000,0
2016-07-31,null,null,null,null,null,null
2016-08-01,0.258000,0.258000,0.235000,0.238000,0.238000,0
2016-08-02,0.275000,0.280000,0.273000,0.280000,0.280000,0
2016-08-03,0.275000,0.275000,0.268000,0.268000,0.268000,0
2016-08-04,0.263000,0.263000,0.245000,0.248000,0.248000,0
2016-08-05,0.245000,0.253000,0.243000,0.250000,0.250000,0
2016-08-07,null,null,null,null,null,null
2016-08-08,0.253000,0.260000,0.243000,0.250000,0.250000,0
2016-08-09,0.293000,0.295000,0.290000,0.293000,0.293000,0
2016-08-10,0.295000,0.295000,0.270000,0.273000,0.273000,0
2016-08-11,0.268000,0.275000,0.255000,0.275000,0.275000,0
2016-08-12,0.270000,0.270000,0.263000,0.263000,0.263000,0
2016-08-14,null,null,null,null,null,null
2016-08-15,0.265000,0.275000,0.263000,0.275000,0.275000,0
2016-08-16,0.285000,0.290000,0.285000,0.288000,0.288000,0
2016-08-17,0.288000,0.290000,0.288000,0.288000,0.288000,0
2016-08-18,0.283000,0.285000,0.283000,0.285000,0.285000,0
2016-08-19,0.283000,0.293000,0.283000,0.293000,0.293000,0
2016-08-21,null,null,null,null,null,null
2016-08-22,0.295000,0.295000,0.278000,0.280000,0.280000,0
2016-08-23,0.305000,0.308000,0.303000,0.305000,0.305000,0
2016-08-24,0.305000,0.308000,0.305000,0.305000,0.305000,0
2016-08-25,0.300000,0.310000,0.300000,0.305000,0.305000,0
2016-08-26,0.300000,0.310000,0.300000,0.305000,0.305000,0
2016-08-28,null,null,null,null,null,null
2016-08-29,0.310000,0.313000,0.303000,0.305000,0.305000,0
2016-08-30,0.325000,0.328000,0.323000,0.325000,0.325000,0
2016-08-31,0.325000,0.328000,0.320000,0.320000,0.320000,0
2016-09-01,0.320000,0.320000,0.315000,0.315000,0.315000,0
2016-09-02,0.308000,0.315000,0.290000,0.303000,0.303000,0
2016-09-04,null,null,null,null,null,null
2016-09-06,0.310000,0.310000,0.303000,0.303000,0.303000,0
2016-09-07,0.328000,0.330000,0.328000,0.330000,0.330000,0
2016-09-08,0.328000,0.335000,0.325000,0.333000,0.333000,0
2016-09-09,0.330000,0.335000,0.330000,0.333000,0.333000,0
2016-09-11,null,null,null,null,null,null
2016-09-12,0.333000,0.358000,0.330000,0.350000,0.350000,0
2016-09-13,0.360000,0.360000,0.345000,0.345000,0.345000,0
2016-09-14,0.340000,0.343000,0.315000,0.315000,0.315000,0
2016-09-15,0.295000,0.295000,0.278000,0.278000,0.278000,0
2016-09-16,0.270000,0.278000,0.270000,0.273000,0.273000,0
2016-09-18,null,null,null,null,null,null
2016-09-19,0.268000,0.268000,0.238000,0.238000,0.238000,0
2016-09-20,0.285000,0.293000,0.285000,0.288000,0.288000,0
2016-09-21,0.290000,0.290000,0.215000,0.223000,0.223000,0
2016-09-22,0.183000,0.188000,0.158000,0.160000,0.160000,0
2016-09-23,0.165000,0.165000,0.160000,0.165000,0.165000,0
2016-09-25,null,null,null,null,null,null
2016-09-26,0.163000,0.185000,0.163000,0.173000,0.173000,0
2016-09-27,0.243000,0.258000,0.240000,0.255000,0.255000,0
2016-09-28,0.265000,0.273000,0.263000,0.263000,0.263000,0
2016-09-29,0.250000,0.250000,0.223000,0.235000,0.235000,0
2016-09-30,0.230000,0.260000,0.230000,0.260000,0.260000,0
2016-10-02,null,null,null,null,null,null
2016-10-03,0.273000,0.288000,0.273000,0.288000,0.288000,0
2016-10-04,0.308000,0.320000,0.308000,0.315000,0.315000,0
2016-10-05,0.320000,0.320000,0.313000,0.313000,0.313000,0
2016-10-06,0.308000,0.315000,0.308000,0.310000,0.310000,0
2016-10-07,0.315000,0.315000,0.303000,0.310000,0.310000,0
2016-10-09,null,null,null,null,null,null
2016-10-11,0.325000,0.325000,0.320000,0.320000,0.320000,0
2016-10-12,0.348000,0.348000,0.340000,0.340000,0.340000,0
2016-10-13,0.318000,0.318000,0.275000,0.275000,0.275000,0
2016-10-14,0.270000,0.290000,0.268000,0.290000,0.290000,0
2016-10-16,null,null,null,null,null,null
2016-10-17,0.290000,0.295000,0.288000,0.295000,0.295000,0
2016-10-18,0.330000,0.333000,0.330000,0.333000,0.333000,0
2016-10-19,0.328000,0.328000,0.318000,0.323000,0.323000,0
2016-10-20,0.323000,0.323000,0.320000,0.320000,0.320000,0
2016-10-21,0.318000,0.318000,0.315000,0.315000,0.315000,0
2016-10-23,null,null,null,null,null,null
2016-10-24,0.318000,0.320000,0.313000,0.313000,0.313000,0
2016-10-25,0.340000,0.340000,0.325000,0.325000,0.325000,0
2016-10-26,0.325000,0.328000,0.313000,0.313000,0.313000,0
2016-10-27,0.310000,0.310000,0.273000,0.275000,0.275000,0
2016-10-28,0.275000,0.278000,0.270000,0.273000,0.273000,0
2016-10-30,null,null,null,null,null,null
2016-10-31,0.275000,0.295000,0.275000,0.295000,0.295000,0
2016-11-01,0.343000,0.348000,0.343000,0.345000,0.345000,0
2016-11-02,0.345000,0.348000,0.345000,0.345000,0.345000,0
2016-11-03,0.345000,0.358000,0.345000,0.358000,0.358000,0
2016-11-04,0.350000,0.358000,0.350000,0.358000,0.358000,0
2016-11-06,null,null,null,null,null,null
2016-11-07,0.358000,0.390000,0.358000,0.390000,0.390000,0
2016-11-08,0.415000,0.423000,0.415000,0.420000,0.420000,0
2016-11-09,0.408000,0.420000,0.398000,0.418000,0.418000,0
2016-11-10,0.425000,0.458000,0.425000,0.458000,0.458000,0
2016-11-13,null,null,null,null,null,null
2016-11-14,0.470000,0.503000,0.470000,0.503000,0.503000,0
2016-11-15,0.508000,0.510000,0.485000,0.488000,0.488000,0
2016-11-16,0.480000,0.480000,0.448000,0.453000,0.453000,0
2016-11-17,0.448000,0.450000,0.415000,0.420000,0.420000,0
2016-11-18,0.413000,0.418000,0.413000,0.418000,0.418000,0
2016-11-20,null,null,null,null,null,null
2016-11-21,0.418000,0.430000,0.418000,0.420000,0.420000,0
2016-11-22,0.473000,0.475000,0.473000,0.475000,0.475000,0
2016-11-23,0.475000,0.488000,0.473000,0.485000,0.485000,0
2016-11-25,0.480000,0.485000,0.480000,0.480000,0.480000,0
2016-11-27,null,null,null,null,null,null
2016-11-28,0.480000,0.483000,0.450000,0.450000,0.450000,0
2016-11-29,0.478000,0.478000,0.468000,0.468000,0.468000,0
2016-11-30,0.465000,0.468000,0.465000,0.468000,0.468000,0
2016-12-01,0.470000,0.470000,0.458000,0.458000,0.458000,0
2016-12-02,0.458000,0.458000,0.455000,0.455000,0.455000,0
2016-12-04,null,null,null,null,null,null
2016-12-05,0.455000,0.460000,0.450000,0.453000,0.453000,0
2016-12-06,0.483000,0.488000,0.483000,0.485000,0.485000,0
2016-12-07,0.483000,0.488000,0.480000,0.488000,0.488000,0
2016-12-08,0.480000,0.490000,0.480000,0.490000,0.490000,0
2016-12-09,0.490000,0.520000,0.490000,0.520000,0.520000,0
2016-12-11,null,null,null,null,null,null
2016-12-12,0.518000,0.518000,0.498000,0.500000,0.500000,0
2016-12-13,0.515000,0.523000,0.515000,0.523000,0.523000,0
2016-12-14,0.520000,0.523000,0.510000,0.523000,0.523000,0
2016-12-15,0.503000,0.503000,0.483000,0.488000,0.488000,0
2016-12-16,0.488000,0.493000,0.483000,0.485000,0.485000,0
2016-12-18,null,null,null,null,null,null
2016-12-19,0.480000,0.480000,0.473000,0.478000,0.478000,0
2016-12-20,0.510000,0.513000,0.510000,0.513000,0.513000,0
2016-12-21,0.510000,0.510000,0.503000,0.503000,0.503000,0
2016-12-22,0.485000,0.495000,0.483000,0.493000,0.493000,0
2016-12-23,0.485000,0.500000,0.485000,0.500000,0.500000,0
2016-12-25,null,null,null,null,null,null
2016-12-27,0.505000,0.528000,0.495000,0.495000,0.495000,0
2016-12-28,0.518000,0.525000,0.495000,0.495000,0.495000,0
2016-12-29,0.483000,0.483000,0.420000,0.440000,0.440000,0
2016-12-30,0.445000,0.488000,0.445000,0.480000,0.480000,0
2017-01-01,null,null,null,null,null,null
2017-01-03,0.488000,0.490000,0.475000,0.475000,0.475000,0
2017-01-04,0.518000,0.520000,0.518000,0.518000,0.518000,0
2017-01-05,0.510000,0.510000,0.503000,0.508000,0.508000,0
2017-01-06,0.503000,0.508000,0.500000,0.503000,0.503000,0
2017-01-08,null,null,null,null,null,null
2017-01-09,0.500000,0.500000,0.483000,0.485000,0.485000,0
2017-01-10,0.500000,0.505000,0.500000,0.503000,0.503000,0
2017-01-11,0.498000,0.503000,0.495000,0.498000,0.498000,0
2017-01-12,0.493000,0.503000,0.493000,0.503000,0.503000,0
2017-01-13,0.503000,0.513000,0.503000,0.513000,0.513000,0
2017-01-15,null,null,null,null,null,null
2017-01-17,0.508000,0.518000,0.505000,0.513000,0.513000,0
2017-01-18,0.528000,0.535000,0.513000,0.515000,0.515000,0
2017-01-19,0.508000,0.508000,0.498000,0.503000,0.503000,0
2017-01-20,0.480000,0.488000,0.478000,0.480000,0.480000,0
2017-01-22,null,null,null,null,null,null
2017-01-23,0.485000,0.485000,0.473000,0.473000,0.473000,0
2017-01-24,0.500000,0.500000,0.493000,0.493000,0.493000,0
2017-01-25,0.493000,0.493000,0.480000,0.483000,0.483000,0
2017-01-26,0.483000,0.490000,0.483000,0.488000,0.488000,0
2017-01-27,0.488000,0.498000,0.488000,0.498000,0.498000,0
2017-01-29,null,null,null,null,null,null
2017-01-30,0.498000,0.505000,0.495000,0.495000,0.495000,0
2017-01-31,0.508000,0.508000,0.500000,0.500000,0.500000,0
2017-02-01,0.505000,0.510000,0.498000,0.500000,0.500000,0
2017-02-02,0.493000,0.493000,0.480000,0.488000,0.488000,0
2017-02-03,0.485000,0.488000,0.483000,0.488000,0.488000,0
2017-02-05,null,null,null,null,null,null
2017-02-06,0.488000,0.508000,0.488000,0.503000,0.503000,0
2017-02-07,0.518000,0.525000,0.518000,0.525000,0.525000,0
2017-02-08,0.523000,0.525000,0.520000,0.525000,0.525000,0
2017-02-09,0.523000,0.528000,0.523000,0.528000,0.528000,0
2017-02-10,0.523000,0.528000,0.520000,0.523000,0.523000,0
2017-02-12,null,null,null,null,null,null
2017-02-13,0.520000,0.523000,0.515000,0.523000,0.523000,0
2017-02-14,0.533000,0.538000,0.528000,0.535000,0.535000,0
2017-02-15,0.525000,0.530000,0.520000,0.520000,0.520000,0
2017-02-16,0.518000,0.518000,0.503000,0.508000,0.508000,0
2017-02-17,0.500000,0.508000,0.500000,0.508000,0.508000,0
2017-02-19,null,null,null,null,null,null
2017-02-21,0.505000,0.508000,0.505000,0.505000,0.505000,0
2017-02-22,0.528000,0.528000,0.510000,0.510000,0.510000,0
2017-02-23,0.500000,0.500000,0.495000,0.498000,0.498000,0
2017-02-24,0.495000,0.498000,0.490000,0.498000,0.498000,0
2017-02-26,null,null,null,null,null,null
2017-02-27,0.495000,0.498000,0.488000,0.490000,0.490000,0
2017-02-28,0.513000,0.523000,0.510000,0.523000,0.523000,0
2017-03-01,0.625000,0.643000,0.608000,0.615000,0.615000,0
2017-03-02,0.655000,0.690000,0.625000,0.645000,0.645000,0
2017-03-03,0.633000,0.690000,0.633000,0.683000,0.683000,0
2017-03-05,null,null,null,null,null,null
2017-03-06,0.683000,0.718000,0.680000,0.705000,0.705000,0
2017-03-07,0.728000,0.743000,0.725000,0.735000,0.735000,0
2017-03-08,0.753000,0.755000,0.708000,0.708000,0.708000,0
2017-03-09,0.703000,0.713000,0.698000,0.713000,0.713000,0
2017-03-10,0.710000,0.733000,0.708000,0.725000,0.725000,0
2017-03-12,null,null,null,null,null,null
2017-03-13,0.725000,0.743000,0.720000,0.728000,0.728000,0
2017-03-14,0.765000,0.765000,0.753000,0.753000,0.753000,0
2017-03-15,0.750000,0.753000,0.715000,0.715000,0.715000,0
2017-03-16,0.700000,0.723000,0.700000,0.708000,0.708000,0
2017-03-17,0.710000,0.718000,0.705000,0.708000,0.708000,0
2017-03-19,null,null,null,null,null,null
2017-03-20,0.708000,0.713000,0.708000,0.710000,0.710000,0
2017-03-21,0.758000,0.758000,0.753000,0.753000,0.753000,0
2017-03-22,0.753000,0.755000,0.748000,0.748000,0.748000,0
2017-03-23,0.745000,0.750000,0.745000,0.748000,0.748000,0
2017-03-24,0.748000,0.755000,0.748000,0.748000,0.748000,0
2017-03-26,null,null,null,null,null,null
2017-03-27,0.748000,0.760000,0.748000,0.758000,0.758000,0
2017-03-28,0.773000,0.775000,0.773000,0.773000,0.773000,0
2017-03-29,0.770000,0.770000,0.755000,0.755000,0.755000,0
2017-03-30,0.753000,0.758000,0.750000,0.758000,0.758000,0
2017-03-31,0.740000,0.740000,0.738000,0.738000,0.738000,0
2017-04-02,null,null,null,null,null,null
2017-04-03,0.740000,0.745000,0.738000,0.740000,0.740000,0
2017-04-04,0.778000,0.780000,0.778000,0.780000,0.780000,0
2017-04-05,0.780000,0.785000,0.780000,0.780000,0.780000,0
2017-04-06,0.778000,0.790000,0.778000,0.788000,0.788000,0
2017-04-07,0.785000,0.798000,0.783000,0.798000,0.798000,0
2017-04-09,null,null,null,null,null,null
2017-04-10,0.795000,0.798000,0.785000,0.788000,0.788000,0
2017-04-11,0.805000,0.805000,0.800000,0.800000,0.800000,0
2017-04-12,0.795000,0.800000,0.790000,0.793000,0.793000,0
2017-04-13,0.788000,0.793000,0.788000,0.790000,0.790000,0
2017-04-16,null,null,null,null,null,null
2017-04-17,0.790000,0.800000,0.790000,0.790000,0.790000,0
2017-04-18,0.805000,0.810000,0.800000,0.805000,0.805000,0
2017-04-19,0.810000,0.810000,0.785000,0.785000,0.785000,0
2017-04-20,0.780000,0.785000,0.770000,0.770000,0.770000,0
2017-04-21,0.768000,0.770000,0.760000,0.763000,0.763000,0
2017-04-23,null,null,null,null,null,null
2017-04-24,0.778000,0.778000,0.768000,0.770000,0.770000,0
2017-04-25,0.808000,0.810000,0.803000,0.808000,0.808000,0
2017-04-26,0.805000,0.810000,0.798000,0.803000,0.803000,0
2017-04-27,0.793000,0.795000,0.785000,0.785000,0.785000,0
2017-04-28,0.778000,0.783000,0.778000,0.780000,0.780000,0
2017-04-30,null,null,null,null,null,null
2017-05-01,0.780000,0.795000,0.778000,0.785000,0.785000,0
2017-05-02,0.840000,0.845000,0.840000,0.843000,0.843000,0
2017-05-03,0.845000,0.855000,0.843000,0.848000,0.848000,0
2017-05-04,0.848000,0.855000,0.848000,0.855000,0.855000,0
2017-05-05,0.858000,0.870000,0.853000,0.868000,0.868000,0
2017-05-07,null,null,null,null,null,null
2017-05-08,0.870000,0.883000,0.870000,0.870000,0.870000,0
2017-05-09,0.890000,0.890000,0.890000,0.890000,0.890000,0
2017-05-10,0.888000,0.888000,0.875000,0.875000,0.875000,0
2017-05-11,0.870000,0.873000,0.858000,0.860000,0.860000,0
2017-05-12,0.860000,0.860000,0.850000,0.855000,0.855000,0
2017-05-14,null,null,null,null,null,null
2017-05-15,0.860000,0.870000,0.860000,0.863000,0.863000,0
2017-05-16,0.890000,0.893000,0.890000,0.890000,0.890000,0
2017-05-17,0.880000,0.883000,0.875000,0.875000,0.875000,0
2017-05-18,0.868000,0.893000,0.868000,0.893000,0.893000,0
2017-05-19,0.890000,0.895000,0.888000,0.888000,0.888000,0
2017-05-21,null,null,null,null,null,null
2017-05-22,0.893000,0.895000,0.878000,0.878000,0.878000,0
2017-05-23,0.905000,0.915000,0.903000,0.913000,0.913000,0
2017-05-24,0.905000,0.910000,0.905000,0.905000,0.905000,0
2017-05-25,0.900000,0.908000,0.900000,0.908000,0.908000,0
2017-05-26,0.905000,0.910000,0.903000,0.910000,0.910000,0
2017-05-28,null,null,null,null,null,null
2017-05-30,0.910000,0.920000,0.910000,0.910000,0.910000,0
2017-05-31,0.950000,0.955000,0.950000,0.950000,0.950000,0
2017-06-01,0.953000,0.953000,0.948000,0.948000,0.948000,0
2017-06-02,0.948000,0.955000,0.943000,0.953000,0.953000,0
2017-06-04,null,null,null,null,null,null
2017-06-05,0.955000,0.963000,0.945000,0.948000,0.948000,0
2017-06-06,0.960000,0.960000,0.958000,0.958000,0.958000,0
2017-06-07,0.960000,0.975000,0.960000,0.973000,0.973000,0
2017-06-08,0.965000,0.975000,0.965000,0.973000,0.973000,0
2017-06-09,0.975000,0.985000,0.975000,0.980000,0.980000,0
2017-06-11,null,null,null,null,null,null
2017-06-12,0.980000,0.985000,0.973000,0.973000,0.973000,0
2017-06-13,0.983000,0.985000,0.983000,0.983000,0.983000,0
2017-06-14,0.983000,0.995000,0.975000,0.983000,0.983000,0
2017-06-15,0.983000,0.993000,0.978000,0.993000,0.993000,0
2017-06-16,0.988000,0.988000,0.983000,0.985000,0.985000,0
2017-06-18,null,null,null,null,null,null
2017-06-19,0.988000,0.995000,0.985000,0.985000,0.985000,0
2017-06-20,1.003000,1.003000,0.993000,0.993000,0.993000,0
2017-06-21,0.990000,0.990000,0.963000,0.968000,0.968000,0
2017-06-22,0.958000,0.958000,0.930000,0.933000,0.933000,0
2017-06-23,0.928000,0.938000,0.928000,0.933000,0.933000,0
2017-06-25,null,null,null,null,null,null
2017-06-26,0.940000,0.943000,0.928000,0.933000,0.933000,0
2017-06-27,0.990000,0.995000,0.990000,0.990000,0.990000,0
2017-06-28,0.990000,0.990000,0.985000,0.985000,0.985000,0
2017-06-29,0.988000,1.010000,0.985000,1.003000,1.003000,0
2017-06-30,0.995000,1.000000,0.993000,0.993000,0.993000,0
2017-07-02,null,null,null,null,null,null
2017-07-03,null,null,null,null,null,null
2017-07-05,1.030000,1.030000,1.020000,1.020000,1.020000,0
2017-07-06,1.020000,1.020000,1.005000,1.008000,1.008000,0
2017-07-07,1.010000,1.015000,1.008000,1.008000,1.008000,0
2017-07-09,null,null,null,null,null,null
2017-07-10,1.010000,1.013000,1.008000,1.013000,1.013000,0
2017-07-11,1.033000,1.035000,1.033000,1.033000,1.033000,0
2017-07-12,1.030000,1.030000,1.023000,1.023000,1.023000,0
2017-07-13,1.023000,1.023000,1.013000,1.013000,1.013000,0
2017-07-14,1.013000,1.013000,1.008000,1.008000,1.008000,0
2017-07-16,null,null,null,null,null,null
2017-07-17,1.005000,1.020000,1.005000,1.020000,1.020000,0
2017-07-18,1.038000,1.043000,1.038000,1.040000,1.040000,0
2017-07-19,1.040000,1.095000,1.040000,1.085000,1.085000,0
2017-07-20,1.095000,1.140000,1.093000,1.113000,1.113000,0
2017-07-21,1.120000,1.138000,1.120000,1.138000,1.138000,0
2017-07-23,null,null,null,null,null,null
2017-07-24,1.140000,1.158000,1.138000,1.150000,1.150000,0
2017-07-25,1.170000,1.173000,1.135000,1.143000,1.143000,0
2017-07-26,1.140000,1.140000,1.095000,1.095000,1.095000,0
2017-07-27,1.090000,1.090000,1.075000,1.078000,1.078000,0
2017-07-28,1.078000,1.078000,1.050000,1.053000,1.053000,0
2017-07-30,null,null,null,null,null,null
2017-07-31,1.050000,1.053000,1.035000,1.053000,1.053000,0
2017-08-01,1.058000,1.070000,1.055000,1.058000,1.058000,0
2017-08-02,1.060000,1.060000,1.048000,1.050000,1.050000,0
2017-08-03,1.045000,1.058000,1.045000,1.058000,1.058000,0
2017-08-04,1.055000,1.058000,1.053000,1.053000,1.053000,0
2017-08-06,null,null,null,null,null,null
2017-08-07,1.053000,1.053000,1.020000,1.033000,1.033000,0
2017-08-08,1.020000,1.030000,1.020000,1.030000,1.030000,0
2017-08-09,1.025000,1.025000,1.025000,1.025000,1.025000,0
2017-08-10,1.025000,1.025000,1.018000,1.018000,1.018000,0
2017-08-11,1.013000,1.015000,1.010000,1.013000,1.013000,0
2017-08-13,null,null,null,null,null,null
2017-08-14,1.015000,1.018000,1.003000,1.003000,1.003000,0
2017-08-15,1.003000,1.008000,1.003000,1.008000,1.008000,0
2017-08-16,1.005000,1.010000,0.985000,0.985000,0.985000,0
2017-08-17,0.985000,0.985000,0.973000,0.978000,0.978000,0
2017-08-18,0.975000,0.990000,0.973000,0.988000,0.988000,0
2017-08-20,null,null,null,null,null,null
